Name,Domain,Instance,No Drones,No Deliveries,Network,Deadline,Correlation Size,Trace,Generalized Variance,Largest Correlation Coefficient,Number of Constraints,MC Probability Booles,MC Probability Independent,MC Probability Correlated,Theoretical Probability Booles,Theoretical Probability Independent,Theoretical Probability Correlated,Booles Runtime,Indpendent Runtime,Correlated Runtime
drones_instance-12_network_6_deadline_14_corrsize_3,drones,12,2,1,6,14,3,22.24629523267701,0.9367805443970415,0.1977,29,0.9982,0.9999,0.9999,1.0,0.9996833277018298,0.9996837890361612,0.1833798885345459,0.14826583862304688,0.7899861335754395
drones_instance-12_network_6_deadline_14_corrsize_4,drones,12,2,1,6,14,3,6.145886705642377,0.40557206682419084,0.4163,29,0.9976,0.9997,0.9997,1.0,0.9996833277018298,0.9996901955642,0.13527870178222656,0.15035796165466309,4.319255828857422
drones_instance-12_network_7_deadline_10_corrsize_2,drones,12,2,1,7,10,2,48.09226517638839,0.08050337012559364,0.9589,29,nan,0.0022,0.0303,nan,0.13236504265505217,0.030535851716789523,nan,0.2914462089538574,0.8066487312316895
drones_instance-12_network_7_deadline_10_corrsize_3,drones,12,2,1,7,10,3,8.25868398585349,0.4298817787015524,0.4152,29,0.9986,0.9999,0.9999,1.0,0.9995391311667577,0.9995459181473884,0.1980876922607422,0.15527820587158203,3.1195998191833496
drones_instance-12_network_7_deadline_10_corrsize_4,drones,12,2,1,7,10,3,5.109047282883708,0.4377377830762668,0.6156,29,0.4594,0.469,0.4767,0.4063118439323218,0.46539276655284173,0.4707274029147521,0.11475038528442383,0.20787382125854492,0.7551310062408447
drones_instance-12_network_7_deadline_11_corrsize_2,drones,12,2,1,7,11,2,46.79640782479184,0.19941637062529002,0.8934,29,0.4592,0.4626,0.4637,0.3845907455087799,0.44425978650970155,0.45369829070192097,0.11573910713195801,0.21668505668640137,0.40079236030578613
drones_instance-12_network_7_deadline_11_corrsize_3,drones,12,2,1,7,11,3,42.318339974489874,0.7909272428252154,0.2994,29,0.3266,0.3264,0.3331,0.23382527104987705,0.29018500765684535,0.3323457625119654,0.1145622730255127,0.22395730018615723,0.8539078235626221
drones_instance-12_network_7_deadline_11_corrsize_4,drones,12,2,1,7,11,3,16.756774179309947,0.1250937989628241,0.9192,29,0.9477,0.948,0.948,0.9308989217558599,0.9451181346561102,0.9473115987946935,0.21485257148742676,0.18436384201049805,1.9965903759002686
drones_instance-12_network_7_deadline_12_corrsize_2,drones,12,2,1,7,12,2,40.781420430980845,0.4448607307137599,0.7324,29,0.7046,0.7106,0.7064,0.5938777959582404,0.6487140982346269,0.7101060152829873,0.11214327812194824,0.18436598777770996,0.5327067375183105
drones_instance-12_network_7_deadline_12_corrsize_3,drones,12,2,1,7,12,3,14.827274462842993,0.9583002266365124,0.1458,29,0.2991,0.3103,0.3143,0.27321347437415405,0.3318181059799949,0.3147333574657467,0.21905899047851562,0.20705699920654297,0.7414114475250244
drones_instance-12_network_7_deadline_12_corrsize_4,drones,12,2,1,7,12,3,4.796269772065495,0.5689481775764471,0.4019,29,0.9977,1.0,1.0,1.0,0.9996833277018298,0.9996853691802968,0.13254427909851074,0.15043926239013672,1.7973105907440186
drones_instance-12_network_7_deadline_13_corrsize_2,drones,12,2,1,7,13,2,18.090267670682817,0.6274866047375376,0.6083,29,0.9476,0.9479,0.9479,0.9304453312413296,0.9448040004054342,0.950083643184459,0.11278986930847168,0.1823570728302002,0.9568533897399902
drones_instance-12_network_7_deadline_13_corrsize_3,drones,12,2,1,7,13,3,21.86034828371298,0.7303188314315412,0.3938,29,0.9967,0.9976,0.9976,0.9984917899785426,0.9973048888149066,0.9973227456096658,0.1148383617401123,0.1458587646484375,1.1710755825042725
drones_instance-12_network_7_deadline_13_corrsize_4,drones,12,2,1,7,13,3,11.31771764505478,0.0755556144044076,0.9029,29,0.9982,1.0,1.0,1.0,0.9996664487784415,0.9997498897187085,0.11729621887207031,0.1513347625732422,3.2220640182495117
drones_instance-12_network_7_deadline_14_corrsize_2,drones,12,2,1,7,14,2,5.830170314104629,0.3746407712876025,0.7671,29,0.998,1.0,1.0,1.0,0.9996833277018298,0.9997089237112687,0.11323904991149902,0.14949584007263184,0.9497220516204834
drones_instance-12_network_7_deadline_14_corrsize_3,drones,12,2,1,7,14,3,22.093844850988607,0.28064072582244476,0.7328,29,0.9932,0.9952,0.994,0.9924905624661851,0.9935431511894238,0.9931963991275748,0.11444735527038574,0.19051527976989746,5.042351722717285
drones_instance-12_network_7_deadline_14_corrsize_4,drones,12,2,1,7,14,3,16.566732222842305,0.8602253058558487,0.356,29,0.9721,0.9742,0.9738,0.9652160257331776,0.9730652002464318,0.973137190711786,0.11499929428100586,0.2303297519683838,0.5438416004180908
drones_instance-12_network_8_deadline_10_corrsize_2,drones,12,2,1,8,10,2,18.789282032749774,0.8034581087702016,0.4178,29,0.1835,0.2058,0.2055,0.11118757358744663,0.15317469444486193,0.20349433727689373,0.2393627166748047,0.2375321388244629,0.3105154037475586
drones_instance-12_network_8_deadline_10_corrsize_3,drones,12,2,1,8,10,3,36.49171582015328,0.7485506612178761,0.3694,29,nan,0.0576,0.0583,nan,0.04125536281707088,0.05717798503433262,nan,0.3159656524658203,2.215308904647827
drones_instance-12_network_8_deadline_10_corrsize_4,drones,12,2,1,8,10,3,23.68528111373111,0.2453619534003606,0.8015,29,0.6918,0.6919,0.6925,0.6366936242895659,0.6875593388367934,0.6911067061983758,0.15212416648864746,0.18568849563598633,4.839959144592285
drones_instance-12_network_8_deadline_11_corrsize_2,drones,12,2,1,8,11,2,19.08615374805172,0.9515752823368281,0.1733,29,0.2707,0.2808,0.2852,0.24149542427705772,0.2975471869606266,0.27885324282346047,0.11318612098693848,0.21803879737854004,0.571500301361084
drones_instance-12_network_8_deadline_11_corrsize_3,drones,12,2,1,8,11,3,0.855930110346279,0.9128638640678919,0.1851,29,0.9981,0.9999,0.9999,1.0,0.9996833277018298,0.999683781265061,0.11422371864318848,0.15207719802856445,0.1654675006866455
drones_instance-12_network_8_deadline_11_corrsize_4,drones,12,2,1,8,11,3,19.752462011860715,0.8646755105627136,0.2964,29,0.9917,0.9929,0.9922,0.990199884879626,0.9919078700844657,0.9918201035690107,0.11861777305603027,0.19559526443481445,1.3076910972595215
drones_instance-12_network_8_deadline_12_corrsize_2,drones,12,2,1,8,12,2,15.268026020713014,0.07565940957171678,0.9583,29,0.9986,0.9999,0.9999,1.0,0.9996833277018298,0.9997466858044045,0.18257904052734375,0.1478276252746582,0.851564884185791
drones_instance-12_network_8_deadline_12_corrsize_3,drones,12,2,1,8,12,3,29.218379731444248,0.9739999764864962,0.14,29,0.9877,0.9879,0.9879,0.9852514874228471,0.9882158534967859,0.9882213127133364,0.1161034107208252,0.18605875968933105,0.22560834884643555
drones_instance-12_network_8_deadline_12_corrsize_4,drones,12,2,1,8,12,3,26.51128952572202,0.9415089741149869,0.1911,29,0.1861,0.1886,0.189,0.13264236416600386,0.1714564651940864,0.1846933360591635,0.1146085262298584,0.2160646915435791,0.6239845752716064
drones_instance-12_network_8_deadline_13_corrsize_2,drones,12,2,1,8,13,2,22.525077064235223,0.8794371829509924,0.2554,29,0.6872,0.6876,0.6876,0.6469549800542878,0.6967062768255703,0.6872114502873309,0.11089468002319336,0.16101360321044922,0.5111434459686279
drones_instance-12_network_8_deadline_13_corrsize_3,drones,12,2,1,8,13,3,4.34107104258036,0.44976117133731475,0.3848,29,0.9904,0.991,0.991,0.9879206868720222,0.9900876019908993,0.9902839704170168,0.11485600471496582,0.1851940155029297,11.177491188049316
drones_instance-12_network_8_deadline_13_corrsize_4,drones,12,2,1,8,13,3,16.6063363881672,0.1412116932435957,0.5448,29,0.9916,0.9918,0.992,0.9906831881194825,0.9922308451572329,0.9925012134642812,0.1142873764038086,0.19700884819030762,17.85183596611023
drones_instance-12_network_8_deadline_14_corrsize_2,drones,12,2,1,8,14,2,11.976452759351348,0.8530848395081961,0.3663,29,0.997,0.9999,0.9999,1.0,0.9996833277018298,0.9996844662300938,0.18249821662902832,0.17839646339416504,0.6632864475250244
drones_instance-12_network_8_deadline_14_corrsize_3,drones,12,2,1,8,14,3,26.397115605595854,0.7736793795972288,0.4484,29,0.9546,0.9554,0.9568,0.9426752263157901,0.9553851106451645,0.9552823884265991,0.11788320541381836,0.2420341968536377,1.6104803085327148
drones_instance-12_network_8_deadline_14_corrsize_4,drones,12,2,1,8,14,3,25.392754927723864,0.24757720830127264,0.8022,29,0.9967,0.9995,0.9995,1.0,0.9992546760507576,0.9992945630611353,0.20881223678588867,0.1516406536102295,1.3143656253814697
drones_instance-12_network_9_deadline_10_corrsize_2,drones,12,2,1,9,10,2,2.4033209553096837,0.6434061705787717,0.5246,29,0.9976,1.0,1.0,1.0,0.9996833277018298,0.9996853693024962,0.1116020679473877,0.15099787712097168,0.7197351455688477
drones_instance-12_network_9_deadline_10_corrsize_3,drones,12,2,1,9,10,3,27.22970007398764,0.12561798136675395,0.7832,29,0.7951,0.7956,0.802,0.7188925967118548,0.7647091319872431,0.8015176416722226,0.1732463836669922,0.20626020431518555,6.867419242858887
drones_instance-12_network_9_deadline_10_corrsize_4,drones,12,2,1,9,10,3,50.147711096286784,0.3967814105819517,0.7132,29,nan,0.1983,0.1984,nan,0.1357246939894461,0.2011300217042638,nan,0.2919576168060303,1.743241786956787
drones_instance-12_network_9_deadline_11_corrsize_2,drones,12,2,1,9,11,2,30.505348308467877,0.9295390758214596,0.2219,29,0.3907,0.398,0.3985,0.34880932853672064,0.40775458505175927,0.39183845137190954,0.11377477645874023,0.20389747619628906,0.5260105133056641
drones_instance-12_network_9_deadline_11_corrsize_3,drones,12,2,1,9,11,3,10.34477334154381,0.5545347616217162,0.3443,29,0.932,0.9345,0.9343,0.9089394435650608,0.928062660544882,0.9320468066391988,0.11432862281799316,0.2003769874572754,2.7857439517974854
drones_instance-12_network_9_deadline_11_corrsize_4,drones,12,2,1,9,11,3,26.83261675170803,0.011956809087954315,0.9347,29,0.6787,0.6788,0.6792,0.6570535024215247,0.7059011042662273,0.6771051963077154,0.14258623123168945,0.1883406639099121,20.019505739212036
drones_instance-12_network_9_deadline_12_corrsize_2,drones,12,2,1,9,12,2,32.37522378839788,0.20743501644438087,0.8319,29,0.9905,0.9909,0.9908,0.9845278825936309,0.9876452011938417,0.9895211687738286,0.11377334594726562,0.18784451484680176,0.6918008327484131
drones_instance-12_network_9_deadline_12_corrsize_3,drones,12,2,1,9,12,3,13.306546377273666,0.20343238966505073,0.8815,29,0.9743,0.9747,0.9743,0.964090145416449,0.9721023419773628,0.9722151902162093,0.11916708946228027,0.21122336387634277,0.5553152561187744
drones_instance-12_network_9_deadline_12_corrsize_4,drones,12,2,1,9,12,3,11.670944867186998,0.9001458104064877,0.1853,29,0.9819,0.9825,0.9821,0.979312134896971,0.9837792748412244,0.9837380244659623,0.11461424827575684,0.20624089241027832,0.555633544921875
drones_instance-12_network_9_deadline_13_corrsize_2,drones,12,2,1,9,13,2,7.11718468854904,0.14918930934335994,0.802,29,0.9977,1.0,1.0,1.0,0.9996833277018298,0.9997334204703022,0.11200547218322754,0.15230107307434082,1.2486193180084229
drones_instance-12_network_9_deadline_13_corrsize_3,drones,12,2,1,9,13,3,10.802721760400013,0.892010889953653,0.2199,29,0.9076,0.9083,0.9083,0.892403559352881,0.9134032773418349,0.9117960053242034,0.11518692970275879,0.18205857276916504,0.530463457107544
drones_instance-12_network_9_deadline_13_corrsize_4,drones,12,2,1,9,13,3,6.480123082256426,0.8777930870062094,0.2655,29,0.9361,0.9367,0.9367,0.928156814494019,0.9430541876471897,0.9433795043174601,0.11459779739379883,0.18085026741027832,0.4962294101715088
drones_instance-12_network_9_deadline_14_corrsize_2,drones,12,2,1,9,14,2,13.078249966468007,0.2625161430312729,0.8381,29,0.998,0.9993,0.9992,1.0,0.9988070773767057,0.9985852558991692,0.11306357383728027,0.48912549018859863,1.2325663566589355
drones_instance-12_network_9_deadline_14_corrsize_3,drones,12,2,1,9,14,3,5.32542911358122,0.6715064404359607,0.4062,29,0.9976,0.9999,0.9999,1.0,0.9996833277018298,0.9996806538633018,0.1507883071899414,0.14733028411865234,0.2874877452850342
drones_instance-12_network_9_deadline_14_corrsize_4,drones,12,2,1,9,14,3,13.590458433374968,0.7685419195223928,0.3386,29,0.9917,0.9932,0.9932,0.9900793179503095,0.9917870504318366,0.9919037139182559,0.1173248291015625,0.19605326652526855,1.4873218536376953
drones_instance-13_network_10_deadline_10_corrsize_2,drones,13,2,1,10,10,2,126.18000980547245,0.95947831,0.2013,23,0.2694,0.2848,0.2876,0.1982160617717625,0.2674251549149722,0.2908970119480389,0.18793988227844238,0.20459580421447754,0.48523616790771484
drones_instance-13_network_10_deadline_10_corrsize_3,drones,13,2,1,10,10,3,70.30894093949713,0.992351993184,0.0587,23,0.9023,0.9023,0.9023,0.8872683378886528,0.908481642849677,0.9087118500572487,0.10505986213684082,0.1632847785949707,0.2746551036834717
drones_instance-13_network_10_deadline_10_corrsize_4,drones,13,2,1,10,10,3,42.89944225087724,0.9201691864800001,0.2483,23,0.2835,0.2952,0.2973,0.2691476776266658,0.32147275577028517,0.2989271920105125,0.09474778175354004,0.17719292640686035,1.1280338764190674
drones_instance-13_network_10_deadline_11_corrsize_2,drones,13,2,1,10,11,2,76.02596743836968,0.8464927600000001,0.3918,23,0.8789,0.881,0.8813,0.8519159028893419,0.8797037267736216,0.8867302131173754,0.0914008617401123,0.17467164993286133,0.43180036544799805
drones_instance-13_network_10_deadline_11_corrsize_3,drones,13,2,1,10,11,3,49.987924180205624,0.9267192844200001,0.1886,23,nan,0.0715,0.0,nan,0.0553102202040664,2.5863895369292582e-14,nan,0.2951476573944092,0.8084006309509277
drones_instance-13_network_10_deadline_11_corrsize_4,drones,13,2,1,10,11,3,56.09788050942653,0.9333246908,0.173,23,0.9308,0.9308,0.9308,0.9130367078830643,0.9306580059486411,0.9300712306583443,0.09313583374023438,0.18296027183532715,0.5489809513092041
drones_instance-13_network_10_deadline_12_corrsize_2,drones,13,2,1,10,12,2,140.76254058291752,0.8826937499999999,0.3425,23,0.3308,0.3308,0.338,0.324841811877449,0.37527487653529373,0.3394726502094648,0.15376591682434082,0.1589517593383789,0.43074917793273926
drones_instance-13_network_10_deadline_12_corrsize_3,drones,13,2,1,10,12,3,60.588644237967685,0.9794751739499999,0.0975,23,0.9886,0.9886,0.9886,0.9850161811048559,0.9874997547958263,0.9875301314724003,0.09303998947143555,0.15262246131896973,0.8192219734191895
drones_instance-13_network_10_deadline_12_corrsize_4,drones,13,2,1,10,12,3,95.60106642684889,0.76290419186,0.2678,23,0.9944,0.9944,0.9944,0.9895231139428815,0.9936741998705922,0.9937330666769567,0.09881997108459473,0.12565970420837402,0.40290069580078125
drones_instance-13_network_10_deadline_13_corrsize_2,drones,13,2,1,10,13,2,54.90597752947344,0.31805436,0.8258,23,0.9938,0.9938,0.9938,0.9950208351073959,0.9947223234453357,0.9947728820858736,0.12190794944763184,0.14237332344055176,0.19127941131591797
drones_instance-13_network_10_deadline_13_corrsize_3,drones,13,2,1,10,13,3,62.440275664595696,0.830737595828,0.3171,23,0.3676,0.3676,0.3712,0.3127707007789788,0.3627630492895529,0.37264802331900027,0.0935828685760498,0.1613309383392334,1.1393821239471436
drones_instance-13_network_10_deadline_13_corrsize_4,drones,13,2,1,10,13,3,81.99427362513802,0.5726901331640001,0.6229,23,0.8468,0.8489,0.8499,0.7883108583206633,0.8236997397755935,0.8481571908801313,0.09394192695617676,0.18303322792053223,1.5408198833465576
drones_instance-13_network_10_deadline_14_corrsize_2,drones,13,2,1,10,14,2,36.1149699163019,0.98985951,0.1007,23,0.9985,0.9999,0.9999,1.0,0.9997466541379398,0.9997465892427952,0.09088373184204102,0.1249990463256836,0.10340547561645508
drones_instance-13_network_10_deadline_14_corrsize_3,drones,13,2,1,10,14,3,139.19040828090976,0.790993131906,0.3807,23,0.8092,0.8092,0.8092,0.7720713246125817,0.8078581305980854,0.809418311398,0.09810471534729004,0.16351079940795898,0.7246701717376709
drones_instance-13_network_10_deadline_14_corrsize_4,drones,13,2,1,10,14,3,82.515996231562,0.61992011634,0.5007,23,0.1194,0.1728,0.1731,0.11813924444585211,0.22108093634504994,0.18466292540099785,0.10289740562438965,0.21784329414367676,2.299537181854248
drones_instance-13_network_1_deadline_10_corrsize_2,drones,13,2,1,1,10,2,40.29349330829369,0.5012815599999999,0.7062,23,0.8655,0.8655,0.868,0.8207888215920217,0.8517584984187202,0.8757240800603978,0.1919550895690918,0.1644601821899414,0.3566255569458008
drones_instance-13_network_1_deadline_10_corrsize_3,drones,13,2,1,1,10,3,22.339916752383665,0.9704416067959999,0.1442,23,0.3736,0.3736,0.3736,0.32179306587717893,0.3720550943924924,0.37393883901446695,0.09277987480163574,0.1571643352508545,0.4247896671295166
drones_instance-13_network_1_deadline_10_corrsize_4,drones,13,2,1,1,10,3,19.033093065511217,0.3424351432999999,0.6175,23,nan,0.0055,0.0202,nan,0.008416927026436398,0.021043267576970823,nan,0.2918522357940674,2.543717861175537
drones_instance-13_network_1_deadline_11_corrsize_2,drones,13,2,1,1,11,2,103.41875748303522,0.40540478999999996,0.7711,23,nan,0.2953,0.3116,nan,0.20232066249085476,0.31919183302232423,nan,0.30235719680786133,2.2122108936309814
drones_instance-13_network_1_deadline_11_corrsize_3,drones,13,2,1,1,11,3,21.57229544836601,0.4049927777120001,0.4228,23,0.5264,0.5447,0.5505,0.49202049722149604,0.5552298191009887,0.5528394687804914,0.09314489364624023,0.17593908309936523,5.939962863922119
drones_instance-13_network_1_deadline_11_corrsize_4,drones,13,2,1,1,11,3,43.79228832388321,0.6897517625540001,0.2973,23,0.9878,0.9878,0.9878,0.9881750287185714,0.989903106632312,0.9899505649611131,0.09485363960266113,0.45964980125427246,2.501669406890869
drones_instance-13_network_1_deadline_12_corrsize_2,drones,13,2,1,1,12,2,41.59221755055296,0.68471775,0.5615,23,0.9959,0.996,0.996,0.9959466577300408,0.9955445684539852,0.9957923760257738,0.09057736396789551,0.1446681022644043,0.22440290451049805
drones_instance-13_network_1_deadline_12_corrsize_3,drones,13,2,1,1,12,3,28.628338940754077,0.897120264,0.22,23,0.9088,0.9088,0.9086,0.8882685086316888,0.9092544626495583,0.90924654449552,0.09220480918884277,0.15754032135009766,0.759183406829834
drones_instance-13_network_1_deadline_12_corrsize_4,drones,13,2,1,1,12,3,35.535181363361716,0.41467648396800005,0.6507,23,0.3134,0.325,0.3272,0.2324532644516223,0.29372973564180105,0.3252261012741471,0.0927128791809082,0.20202112197875977,4.913376569747925
drones_instance-13_network_1_deadline_13_corrsize_2,drones,13,2,1,1,13,2,64.90078611851548,0.99895024,0.0324,23,0.9804,0.9804,0.9804,0.9720223818126382,0.9776883407074516,0.9777140378590116,0.12190032005310059,0.4589061737060547,0.5471959114074707
